再次出发之纽约遇见你的评论：
轩辕十四™,20,"比尔博·巴金斯从怪物咕噜手中得到了至尊魔戒。在他111岁的生日宴会上,他决定把一切都留给侄子佛罗多。比尔博的好朋友灰袍巫师甘道夫知道至尊魔戒的秘密,同时黑暗魔君索伦已经知道他的魔戒落在哈比族的手中。甘道夫说服佛罗多将魔戒护送到精灵王国,然而精灵族并不愿意保管这个邪恶的至尊魔戒,中土各国代表开会讨论一致决定毁灭魔戒,佛罗多挺身而出接受了这个任务。佛罗多眼神里有一种天真的迟钝和愚蠢的多疑,虽然和魔戒本身的邪恶有关,但这无疑为之后与山姆的分裂打下了伏笔。"
stevelu,10,一共尝试看3次，每次都提前睡着，无聊
Vivid,10,情节单调乏味，语言简单幼稚，立意坠入窠臼，为什么给它高分呢？平心而论，除了特效，还有什么值得称道？
卡特萌,20,打着第三部慕名而来 实在get不到 后边两部也应该不会看了。
Nino,20,选景真好看，但是妆好丑。什么时候该悲伤流泪，什么时候要死一个人，都被精确计算好了。主角光环，主角迷茫的时候来一句金句，主角的弱点缺陷导致保护他的配角一个个死去但即使如此依然有无限忠诚的配角誓死不渝地跟随，主角一定会不断成长变强大，主角与众不同拯救世界，真的对这样的主角无感了。另外评判一部电影还是不要把它拍得有多不容易花了多少钱纳入进去吧…
隐身mimi,20,期待过于高。精灵的箭和矮人的斧头都是用之不竭的回收率可高达699%。到矿工地堡那一堆情节设计简直就是和日本'九龙珠'一模一样的情节。寄望第二部。
红手机,20,不感兴趣。美剧里都用lord of the ring来形容nerd是吧。。
玄圭,10,因为我不记得了，因为我在电影院里睡着了
Jane.G,10,懒婆娘的裹脚布又臭又长
全面回忆,20,史诗级的西游路上记，第一集主要交代一下故事的来龙去脉，然后明确目标后组队西行，路遇女儿国类似的经历，还有打几场妖怪。没有西游记开场的大闹天宫精彩！
上世纪老人家🍦,20,老套的男孩冒险旅程，兄弟情看得我有点尬，特效也就这样。魔王和Liv Taylor的戏份少得可怜，翻了一下后两部的友邻评论，戏份仍然少，不打算看了。
X,20,看一次睡一次
H.K.X.L,10,我也必须要说一下了，该电影最亮眼的是其视觉效果的奇幻，但是视觉效果是电影的基本要素，所以说视觉效果的成功是电影的基本功，情感才是电影的重心。否则何必看电影呢，看Flash就好了。
alan,20,世界第二吹几把，作为奇观片看还行，史诗度还不如战锤40k，缺乏宗教的宿命感和后宗教的虚无感，转场都是靠coincidence驱动，还这么老长 ，难以想象21世界以后还在拍这种片.
hogdeer,20,试着重温了一边，十几年前不喜欢，现在依然不喜欢，观看此片甚至成为一种精神折磨，可能原因在于我对魔幻不感兴趣，比较喜欢以个人为主，走内心的电影，或者讨论社会问题，揭露人性的电影。
bdxwz,20,sorry~ not my style~fell asleep while watching
Schnaxvit,10,"对欧美的魔幻不感冒,还是喜欢中国的玄幻.."
翔鹰,20,拖沓冗长~这就是我的第一感觉~
刘泽森,20,为什么我觉得魔戒的主人公演的那么差呢，是因为我是先看的霍比特人，比较喜欢霍比特人里那个主人公？
Kefan Zhang,20,除了音乐和布景，其他方面完全称不上是“佳作”。首先是为人称道的世界观设定。从这一部看来，各个种族之间不是差异而是阶级。精灵集结了所有优点，战力最强，制造最强，最美丽。人类有贪欲，矮人是老粗，霍比特人除了纯洁一无是处。这样的设定并不明智，如果给与人类科技，矮人力量等特性作为权衡，就可以让队伍的组成更合逻辑，要不然为甚么不找一群精灵和法师来护送呢？霍比特四人组，Sam还说得过去，另外两个负责逗乐的家伙纯属多余，除了增加影片长度和降低影片厚重感和逻辑性以外毫无作用。对反派战斗的描写是最大败笔，大肆描写的The Nine，炎魔，顶级兽人的几场战斗都草率到令人发指。九个骑着高头大马给过大量特写的死灵骑士就被一个剑士团灭？炎魔能吓跑一群Orcs，却被老法师一人吓到从桥上掉下去？（其实它干脆不出来捣乱，团
amure,20,很少觉得大片差的～这部就是
灵犀,10,呃...实在对这种电影没兴趣。看了1/3，睡了1/3，剩下1/3都在出神...我想所谓科幻不是有怪兽就可以的，剧情完全没有脱离人的思维和世界，因此并不能谈得上创新。
蕾,20,剧情很拖沓，本可以1小时讲完的故事非要搞2个多小时，真是让人有点受不了。
打小就贼低调,20,看睡着了，我知道这部纯粹是为2，3做铺垫的
不良少女,20,不失所望，特效，剧情都狠不错，剧情环环相扣，十分精彩，值得观看！
Shy,20,斗胆差评，太长以至于看完觉得什么都没看到。而且这加长版把所有时间都加到片尾字幕了吧--28分钟的片尾字幕，是要把整个新西兰人民都感谢个遍吗？
官理员等108人,10,这种辣鸡剧，居然还能重新上映？
可爱小熊猫,10,故事冗长。我分了好多次才坚持看完的
唐伯虎点蚊香,20,"为什么称霸天下的魔戒只能用来隐身？
还有那三个来历不明的同伴，人类已经如此单纯了吗？从毫无交情到生死兄弟只用了三分钟？对主角忠诚的就跟拉了三条狗一样。

女精灵说话阴阳怪气的让人特别不舒服。
打斗场面非常单调无聊，没有新意。

哄小孩儿的狗屁玩意儿
第一次对奥斯卡奖有了异议

再次向忠诚的三条野狗致敬！"
呂冠南,10,悶得發瘋，卻想不到成就了之後兩部的經典
悠悠自在哟,10,只有特效觉得好，剧情好无聊啊
平湖秋月,20,没看明白，也不知道为什么大家那么推崇这个片子。只记得里面有很人、有乌云、有个美女、还有个戒指，情节没什么印象。也没什么好看的。
Elijah,20,我一开始觉得那些矮人演员是特效，原来真的是这么矮，我是不是小傻逼
BLACKLIZ,20,记得好早前看过开头，现在全片看了一次还是觉得一般。
槍櫻,20,小时候不觉得，现在才发现好尼玛长啊；小时候不觉得，现在被特效喂饱了完全鸡血不起来；小时候不觉得，现在才发现各种RPG各种触手各种基……小时候我是多么naive啊……
豆友2697947,20,太长、太拖沓、太无聊。片尾的演职员表居然都有20分钟那么长。20190628第一次看，庆幸18年前没去电影院看，太浪费时间了。今后这种欧美的“魔幻史诗”，我可以直接略过了。
Duh-Vinci,20,"2023.02.24
以前看到一半给弃了，是我看的版本不够高清吗哪里好看，他们演得好用力，弗罗多好像沈月。。。以前不懂为什么代表权力的魔戒大家这么想抢，现在真想说快把魔戒给我"
匿名文字,20,十分不理解为什么一部除了视觉特效做得不错的片子能有九分..明明又烂又臭啊……立意就是那个立意，什么勇气坚持人性力量啥的，那些演员毫无演技，台词尴尬跟读课本一样，剧情走向也毫无逻辑...
狗熊,20,一部不停走路的电影，一部人名多得要死的电影，一部11小时的新西兰旅游广告片
天生卷王,20,电影之夜16  昏昏欲睡，实在是太弱智了
入夜,20,"闻名这么多年的指环王
第一次原原本本的看了一遍
在电影院 
就我看来一点都不值这个票价
第一点剧情拉跨，莫名其妙的正义感是从哪里来的？最前都交代了凡人凡人是无法避免贪欲的，即使没有贪欲也该明哲保身吧，这些人就这么英勇无畏？
第二编剧和导演想象力也太差了吧，作为各种族群的大哥，不管是正派反派，实力都不行啊，不会飞就算了，更不会法术，你拍的是武侠片？炎魔身为远古魔兽，居然长个大翅膀不会飞？扑棱蛾子都能飞几千米高？
第三要不是各种牵强的运气好，猪脚死八百次了，这么多年的电影，放在今天明显是不够看的
第四人物都交代不清楚，三个多小时，我楞是没分清楚谁是谁？你连人物剧情都讲不明白还叫做经典呢？
第五除了一惊一乍的配乐还能行，其余没什么值得看的
这么多年看了这么多次重映的电影，这是最拉跨的一部，中途离场"
makiyo0826,20,虽然心里做好了准备，但确实很长，非常长，对于一个对奇幻题材不感兴趣的人来说，看了第一部后不会想看第二部，btw我也不喜欢哈利波特和权游、西游记也蛮讨厌的；另外故事的剧本、拍摄手法、特效对于2021的人类来说，确实有些落后了，全都是见过的，能猜想到的，没有什么惊喜感。这部片因为在那个时代所以才能引起巨大的成功，再过30年，观众会更看不下这部片，就像现在让大家看黑白片的感觉是一样的乏味。大家的口味不是因为抖音所以追求短平快，是整个影视行业、好莱坞、社交平台一步一步把观众推到了快速获取信息刺激大脑的高地，你喜欢指环王那非常好，但不喜欢的人也没必要受到指责，你也没资格逼着他们用20年前的审美和环境来看这部片。
青。,20,看着看着快睡着了，突然精灵王子出现了，哇塞，立马来了兴致。
Mammad Lee,20,剧情完全是幼儿园水平，美国大片似乎永远喜欢塑造那种所谓的英雄，但是没了主角光环早就死一千遍了，“正义”战胜邪恶永远靠主角的振臂一呼，靠所谓的毅力。毛泽东在逆境中认为中国革命可以取得胜利，是靠高瞻远瞩和辛勤的民间调查，实事求是的分析，而不是敌人在哪都不知道，敌人打到眼皮子底下了还不知道敌人有多少。兽人的科技，人口，毅力都远远超过的那些“正义之士”，在绝对优势下，就靠主角们的不合理的伟大就轻松反败为胜，这就是发明了一千多年的的擂台赛小说套路.。从思想上，这就是自由主义，英雄主义反智反社会，漏洞百出的垃圾
..........,20,什么垃圾片呀.太无聊了..三部高清我下了好几天.MD..
月直直,20,"特效不错，睡得很香。
（我究竟为什么凡看此类型必睡着，反省一下自己）"
鸡头狗蛋龙,20,我TM真的吐了，这什么东西呀？打斗的镜头没有一个连贯流畅的，反派势力的装束一股塑料感，有多少人是跟风和为了情怀打的五星的？
叶葵,20,多年前看的话，肯定觉得很牛逼，现在看，无感啊！剧情一般，人物一般，画面好有毛用！烦死弗瑞多了！凭啥当护戒人！
马里奥,20,真的是一丁点都不过瘾啊，不论是书还是电影，太没意思了
Adaro,10,又臭又长，剪辑烂，演技烂。除了景色和特效一无是处。
Vanessa,10,没看过原著直接看删减过的电影 完全不懂 主角演技尬 颜值也尬 唯一有好感的一个男演员死了 剧情拖拉无趣
睦月,20,Boring，好几次了，还是看不下去，还没看到奈德史塔克死就弃了
枫freedom,20,太难看了，指环王系列是我到目前为止看过的最难看的系列电影了。太难看了，你说除了电脑特技，宏大的场面和亮丽的风光，还剩什么啊！
帝摩德,20,失望透顶，特效挽尊
Echo,20,Emmm好闷，看了一个小时不知道在干嘛。。。
che,20,不知道是不是版本的问题，这跟我当年中学的观影感受不一样啊，太多装神弄鬼的桥段了，剧情还一大堆bug，要命的imax厅音效要震聋我耳朵。
2Mars,20,看完感觉《封神》还不错了，虽然落后了20年
格子June,20,可能是很多人童年至愛，可惜我第一次看，也不愛。充滿男性視角的關懷。。。
标你码的记,20,偶尔做作的台词和愣头愣脑的凹造型导致节奏颇为拖沓。没什么大意义，架空的世界也并未使人印象深刻。如果没有元老的失踪、结局的分组，本集就是个标准的欧洲中世纪版东游记。而且动不动闪现的魔性屁眼也挺让人尴尬。全靠阿拉贡的颜支撑看完这3小时半。
L.S.,10,失望的片子
Krieger,20,时代变了，大人。
不醉无归爱谁谁,20,很不爱这个款
宫本井田,20,"场面宏大，剧情老套。
坏人贪婪丑陋愚蠢，好人善良美丽聪慧，适合纯真无邪的小朋友们观看。
剧情简单，叙事缓慢。女性角色全部工具人。
早已过了感受那个情怀的年纪，如果再要说，我还是会选择《斗破》。"
陈小烨,10,"剧评一致
就是烂剧本烂导演烂演技
CG牛逼
靠情怀和装逼上的9分
也掩饰不住大烂片的事实"
黑.华兹华斯,20,时间太长了，靠史诗般场景和音乐撑着，内里倒不见得有足够与之匹配的东西。单纯娱乐的话，倒是够刺激。不合胃口。
怪味糯米包油条,20,不知道看了个啥东西，又臭又长。很不喜欢。
小津麦秋我麦银,20,小时候不看，长大了也果然不会喜欢。4.18@深圳百老汇电影中心IMAX
咸鱼加许点言,20,"Frodo这么废柴的男主活下来是靠男主光环嘛。。。真是又臭又长的片子。。也就设定比较有趣，之后就没啥意思了觉得。

奥兰多好帅"
不咸,20,怪不得成龙能成为好莱坞的功夫巨星吧，外国人的打斗场景跟闹着玩一样
花卜师,10,除了画面什么都没有了
K,10,看的睡着了，这就是当初看的真实感受。
Woodson,20,剧情拖沓，特效普通，故事线很多该有伏笔的地方都没交代！我知道有原著，但凭什么期待每个观众都看过原著？对于新来的观众太不友好了！而且很多出场任务的设定和刻画太随意了！还有魔戒魔戒，魔戒都没怎么刻画魔戒传说就抢起来了？就占为己有了？什么鬼？这么普通就高分了？以前看的都是牧羊犬吧？
唐僧肉,20,无聊的开头
Albatross,20,简单的剧情套上一大群妖魔鬼怪，看着真闹心，除了新西兰风光很养眼，看来这类片子真不是我的菜
zzb001,10,指环王系列不喜欢
大白狐狐,20,不知道为什么这部片子在豆瓣上的分数那么高，主角的人格魅力非常微弱，全片都是怯懦无能的形象，而且不管是甘道夫还是神行者，也没有教给他太多，只是舍命保护他而已。既然明明知道对手很强大，就要选最精良的队伍，多加演练，充分准备才是正常思路吧？你瞅瞅这一队人马，主角连剑都不会用，敌人都到了眼前了就知道缩成一团来回张望，同行的皮聘和另一个哥们也没起到什么作用，反而还得分散主力的精力去救他们，这不是添乱吗？不是说忠诚、无畏、能抵御诱惑就能成功啊，还需要充分地准备以及练就真正能打败敌人的能力啊喂
哒哒biang,20,对于剧中部分不合理剧情设计表示不理解 对剧中人物部分墨迹木讷怪异行为表示不理解 对剧中部分拖沓环节表示不理解
凌波微步,20,欣赏不来看不懂
。,20,就是后期强悍了点，其他有啥啊？
Orpheus,10,和《魔兽》一样经典
厉害厉害,20,这么商业这么油腻还好意思称之为史诗？勉强两星。
khunnie,20,在飞机看完的，感觉就是各种战争，打来打去。。。我还是比较喜欢Harry  Poter~
Wayne,10,第一部看到睡着的片子
Mo,10,对于我这种不了解故事背景的人来说太不友好了，全程看的糊里糊涂，作为一个抠门的人，唯一一次看电影中途离场的
振鐸,20,"06年到19年，经过无数次失败想我终于在今天耐着性子看完了。背景音乐我都要熟悉得起茧了。
我实在受不了了，精灵王子是很帅，近战法师甘道夫是很牛逼，矮人、历史构架是很恢宏，画面情节是恢宏大气曲折动人。。然而我看不下去
可能原著是没读，加上低法的middle land（然而GOT也是低法啊！）真的很难吸引到我，看电影的确在人物形象 在魔戒贪欲和人性互动，但，实在吸引不了。。😑让我继续试着看下去 还有霍比特人。😑"
兰菠菜,10,对欧美式的奇幻，已经越来越厌恶了，对于原著是没有读过，但是电影本身，既没有跌宕起伏的剧情，也没有急转直下的峰回路转，主角是个从头到尾都让你充满期待，却从头到尾都很想打他的失望，所以到最后，也只能是彻头彻尾的失望。可能是导演，太注重终于原著里。
西风胡杨,10,哭了，冲着豆瓣9分去的，结果是这。放在当年，10分我都觉得值得，放在2020，就啥也不是！带着目标对象来看这个，全程脑袋瓜嗡嗡作响🙄我俩要是黄了，你至少要负一半责任！
Anytime,10,每当我失眠就会掏出来看一看，然后十分钟之内必然睡着。
莫那鲁道,20,精美华丽的特效场景不合我的胃口，魔幻类型的电影也并非我的偏爱。就第一部而言，用了三个多小时仅仅讲了九个人升级打怪路上的一小部分，于我而言，冗长无趣，人物也相当的脸谱化。始终没法投入到电影当中，人物的死也引起不了我的共情。尽管很多人把这奉为史诗大作或者“第一奥斯卡最佳影片”，但是于我我而言，我还是宁愿把教父的每一场戏都拿出来反复品味。
光子,10,不同阶段有不同的追求与喜好，给一星不是说这部影片不好，只是说以现阶段的认知来看很普通。事实上考虑到当时的技术与同时代的电影作品，指环王无论是纯粹的讲故事还是有着丰富想象力的精灵侏儒各种奇幻场景的元素都令人拍手叫好。如果是童年时遇见，我可能会很喜欢，因为所见越少，越多惊艳。涉世越浅，性情越真。真正导致结果不同的是时间，让我们刚好错过。
孔雀,20,花了三个多小时看了个什么玩意儿？大片惯常的画面精美&剧情无聊在这部电影里真是诠释到极致……
嗜非题MR.H,20,比较无感……对这类的都挺无感，我喜欢剧情的感动的真实的带给人思考的，而非科幻的不真实的炫技的什么也留不下的那种。剪辑一般般，还有点扯，主角光环，有段让我看到了手撕鬼子的影子还有精灵王子射不完的箭……可能在当年这片很牛，没有感到和什么触动，一直在注意可儿的前夫，嫉妒
irvin,20,这作为陪看还下了加长版是有点衰的感觉
離。,20,2013-11-23 是的，我才看..
momo(who怕who,20,三个半小时，真的有点闷……故事情节略有瑕疵，主角有点一言难尽，不过画面还是挺赏心悦目的，其中也有些亮点，精灵王子我新男神
喝水人,10,头次见 没看过原著跟别的的情况单看这一部，贼烂无聊的剧情，节奏拖慢，一些角色相互之间莫名其妙的突然情感爆表，戒指设定讲得不明不白，每个事件的连接都动机不明或者不足，没有入戏角色们的伤亡都让我波澜不惊，故事路线平铺直叙，跟一些游戏过场一样，再牛逼的拍摄表现手法再独特也要架在电影剧情本身好看的基础上，清一色的好评神作 完全实在不懂让他们看下去的点是什么，没有跟风说神作，是不是显得审美不入流，跟教父一样高分简单烂片
莫欺少年穷～,20,这不是我想要的科幻片……太慢了
11,20,"经典是真的经典
难看是真的难看"
熊仔要加油啊,20,要命，快进着才能看下去，只能说制作的很好。。。话说里面的女人也都太丑了点吧。
茶水坞,20,豆瓣对于这部电影的评分之高远远超过了我自己的预期，但回溯那段历史，二十世纪初期能有这样一部魔幻佳作，也确实足以使全球观众为之癫狂，但二十年后的我们，看电影就变得更加理性，因为再奢华的特效或者魔幻场景我们都已经遍历过，因此，更可以凭借一颗平常心来作出公允的判罚，剧情并不那么吸引人。
臆疯,20,不明白充斥着装逼做作的台词、演技，剧情平淡，充斥尿点的超长片儿为毛这么多人要给跪。欧洲人喜欢还好理解，歌剧范儿嘛，背景音乐都是唱诗，东方人恨不得给封神就笑死人了
谁,20,看的时候我就知道，这不会是一部一星的片子，因为他的特效，人物的设定都很不错。可是不会给他超过三星。因为实在太无聊了！！就是一部非常非常非常非常非常普通毫无吸引力的奇幻冒险片。我不理解为什么豆瓣上没有给它冒险的设定。一群人走走停停走走停停。然后大量的对白和讲话。感觉更适合拍成电视剧。电影实在太长了。。
尼玛若木,20,电影被一些没用的智障情节拖到3个小时。叫个朋友就开门，非要墨迹半小时。巫师慢慢抬头看，说完定义才逃跑。炎魔摔到桥底下，翅膀原来是摆设。古魔不如断梯牛，恨影院没有二倍速。
"杉小爱|好姑娘,咱们走起来",20,努力过两次，但是最多坚持一小时，为什么评价这么高？
啾啾,20,正在下载，敬请期待~
喧泫,20,确实大制作，可是一部电影居然能让我分四次才咬着牙坚持看完，真的很无聊…可能我对这种魔幻题材的不感冒吧，HP系列也完全不戳我。对非原著党不太友好，很多设定都没交代清楚，情节也是中规中矩，虽然最后还是有点感动的，哎泪点太低没办法啊。
夏目,20,接近三个小时的片子，真是硬着头皮看完了，而且我觉得我看美国大片有一点吃力，我总觉得他好乱，节奏好快。
影,10,很枯燥、无聊，故事也没有新鲜感。感觉我们的西游记好看很多吧
鹿三控,20,前传里霍比特人是很机灵的，正传里霍比特人怎么跟沙币似的？
落花时节再吃鸡,20,就觉得台词不错 但剧情……可能是因为没有看小说 所以并不觉得带感 进展仓促 甚至脱节明显 而且最后产生触动的不是Boromir的忏悔和死 而是片尾的may it be 瞬间穿越回初中啊
七白,20,使劲浑身解数诠释I’ll die for honor. 好累啊，片子累，BGM累，看的人累，剧情也又重又累。昏暗凄惨阴郁，一堆深井冰和一堆深井冰互相打架，哭泣，折磨。荣誉！责任！奉献！配乐每一秒都得恢弘神秘吓人！好多怪物好恶心…完全进不去
.,20,"满满史诗不严谨的尴尬感
神话的邪恶在走土著风
拯救世界全靠几个涉世未深的小孩和几个各种族主力"
蓬茅下,20,原来美国人做魔幻类型的服化道也这么雷啊……只有开花和Frodo靠颜能打
山多拉的菲林,20,☆☆——《魔戒三部曲》，一时冲动看了魔戒三部曲，这种片子如同《第九区》一样，给我留不下什么印象。我始终还是一个爱看文艺片的人呐……
怜之使徒,20,以前试着看过好多遍，每次看到一半就不想看了，现在一看感觉还是太闷了，整体节奏过于平缓，可能还是我对这种群像奇幻并不感冒，更喜欢看到个人英雄主义的电影。还以为结局有什么爆点反转，结果就只是未完待续，字幕有半个小时就离谱。
酡颜,20,不感冒 没有惊艳的地方 全长200分钟左右吧 看了两个小时 觉得很平 9个大佬被吹的那么牛还要给四个酱油和一个游侠？不记得叫啥 反杀就立马看不下去了  所有剧情都像是意料之中一样发展下去 不过不得不说道具还有处理的不错
回笼教教主,20,故事过于冗长，节奏拖沓，旅程很惊险，却没有惊艳之感。
热晚,20,我能看完完全不是因为它好看，是每到饭店就剧荒，用来当作下饭连续剧也不错。可能是我不懂这种打怪剧情的点，很多时候我在想，为什么队友一走，就没有妖魔鬼怪了？为什么半兽人穿林过海分分钟就追到护卫队了，结果一个个超级厉害的队员们在路上总是那么脆弱？哈哈，还有那个巫师，反正都有老鹰来救你，你为什么不早点跳？或者直接让老鹰带着你的魔戒飞到终点不就行了？
Kibler,20,是我out了吗，为什么我看着无动于衷啊！
左婧媛,10,特意去电影院补，可能是太多年前的老电影了，看着并没有很多惊喜。特效就不说了，20年前的效果，魔戒也不太强，怪物也不太强，戒灵弱的一比，魔法也不太强，只会控制人撞来撞去，中土联盟跟弱智一样。。如果不是情怀还是不要看了。。
i wanna pupu,10,老太太的裹脚布又臭又长啊
腹有诗书气自华,20,"片子太长，看一个多小时睡着了，评论区也有不少睡着的小伙伴。
再看也还是觉得无聊啊。
制作花了大价钱，场景和特效真的很好。
精灵王子颜值确实没让人失望。
但是这种欧美魔幻，真的无感，没看过书也啃不下去。
弃坑，指环王123霍比特人123都不看了"
.....,20,对于这种走画面路线的一一无感
黑客帝国的评论：
鱼耳朵,20,故事开始叙事不清，各种意淫；里面武打不伦不类，全部是绿色基调，感觉很不上档次，大部分演员演技实在拙劣~·~
Elvina,20,讨厌颠覆世界观的设定，母体栽培区真恶心。已经死了的男主被女主KISS一下就复生蜕变救世主，好吧人家是科幻你别当真。枪战戏好假，男女主角一身黑衣闯大楼太二了，慢动作更像恶搞。
Ci头怪脑的小K,20,此片除了灌输了：你日日生活的世界其实可能是虚构。这一颠覆当下的哲学理念外，剩余的都无用的废材。而这一理念则被豆友反反复复的拿出来说，看此片多有内涵。或许大家对商业片的要求被降到一个低位了吧。
451½°F™,10,事实上属于极其恶劣的「反价值」电影，通过煽动与迎和一切世俗的「价值观」（反体制/环保/反叛），加上一切刺激感官的影音特效与快餐式呈现，讲述一个大杂烩的神棍世界故事，当然沃卓斯基氏在首部曲中只是一种卑劣的商业贩子而已，还没有后两部的彻底反智与神棍。
硬搞,20,美国惯用伎俩，明着宣传保护资源不要过度开发，暗地再趁机占尽各种资源。这部正是典型洗脑片代表作。扯远了回到正题，这片子创意不新鲜，视觉玩不炫，情节太沉闷，怎么会那么多人推崇？周星驰《功夫》在架构上可能抄袭了这片子，但娱乐性高多了。话说回来，这片子不也是抄袭1988年的《异次元骇客》嘛！
基里洛夫的幽灵,20,这他妈有个屁的哲学?是我哲学书读的太少了呗?里面的打斗确实是超前的，但对于一个复联4都看过的人再看这么长篇累牍的打斗真的挺鸡肋。还有，这种硬科幻里面B线就别放爱情了好吧?突兀又占时间。“救世主”这种设定网文里扯扯就得了，现在拯救世界都靠联盟了好吗？陈规俗套。搁1999年确实是开创性的大片，尤其是中国功夫的运用，但是搁今天真没啥特别的。
eveilebi,20,not my cup of tea....
蘑菇猫会吐泡,20,说实话当时没太看懂，而且有些镜头还比较恶心，当时完全是冲着里维斯大帅哥去的。20.5.17重温，还是没太看懂，还是觉得基努好帅。
baiya,10,越来越讨厌这类片子。。。
wstdq,10,极其出名的烂片也是烂片，和盗梦空间一个水平的垃圾。像导演一样喜欢装逼的人太多，其实就是动作片，不如去看纯粹动作片比如杰森伯恩史泰龙成龙。真的喜欢思考人生思考社会？看书去吧！！！！！看了几个好莱坞大片就瞎扯什么哲学，一抛乌！！！！
阿懒,20,除了男主帅以外.其他美觉得哪里好...打的动作一点都不过瘾.还是中国人的功夫看着比较帅啊!又带劲儿!
XXX_Zheng,20,what the hell are you talking about 不能理解不能理解
H.K.X.L,10,虽然情节没什么，而且有宿命论的嫌疑，常识性错误不少，但是看着很爽，男主角够帅，尤其是恐高的我看着直升机那一段很过瘾。
意马独自去,20,我不懂科幻怎么这么有吸引力  不懂
月下小童,20,从哲学的角度研究了很久才去掉这部电影上的哲学光环，不要太高估沃卓斯基兄弟的造诣，至少，没有目前估计的那么高，用结构主义来解释不觉得太牵强了么
tomlynn,10,最后不还是活在虚拟中，只是谁控制的问题，大部分人还是浑浑噩噩，这就对了，这就是世界，谁管他到底是什么呢
路兮,10,黄花岗剧院，中途走人
MaX,20,还有比这更做作的打斗么？真受不了了
谦谦,20,我真讨厌这片子
龙光彪,10,感情戏sucks；  我可以接受平行空间，甚至能接受吸血鬼的存在，但是这个，穿回过去，走近未来之类的，it doesn't make sense    这部电影要讲什么呢，我们生活在不真实的系统里吗，带领我们去寻找真相吗  摧毁Matrix，系统里一直存在的人会怎样呢  这是个阴谋
夏天の短袖,10,我真的不知道哪里好看
德勒兹的倒影,20,或许我能冲特效和核心创意（现实世界非现实世界）给两星。全片一直是在围绕一个简单的概念，装逼装逼装逼装逼，一会儿科幻一会儿玄幻，又开枪又搞中国功夫不伦不类的混搭意淫……一个白人平民英雄屌丝逆袭拯救世界然后莫名其妙地抱得美人归这种套路好莱坞还没用烂吗还没用到烂死吗为什么还在用我看到就想吐？？？什么人类为了阻止ai遮蔽太阳，（人类想自杀不活了？）培养人类做电池之类的漏洞简直笑cry了，你光培养人类得花多少能量？
碧落花飘香,20,①看到杀敌剧情时，脑子里浮现出了“抗日神剧”这个概念；武打部分，想到了李连杰电影；枪战部分，相当于1990年之前的香港枪战电影水平。②肤浅的“电脑控制人类”的主题；粗糙、简单的剧情；莫名其妙的爱情；最后男主复活，剧情都懒得构思了；反派戏份，相当于牌架子。③特效表现力薄弱（同特效技术无关）。
松枝清显,20,patterned
暴力卡車,20,如今看 囧遠多於酷 再高大上的設定 卻還是用最俗不可耐的方式來表現 既不娛樂 也很無趣
sheepfield,20,乱码和慢动作-07/14/19 at MoMI
Nuts,20,看这样故弄玄虚又不能自圆其说的电影就会有种被导演耍了的感觉。一直不想看黑客帝国，就是怕期望太高会失望。可还是忍不住犯贱的看了，果然失望。
Sophia,20,所以最后战胜敌人的不是强制炮弹，不是病毒程序，是爱情！Keanu Reeves年轻的时候居然是小清新范儿！！！
奥兰少,20,科幻片是保质期最差的片种。现在看觉得脑洞很一般，美学很老土，武打很儿戏，结局很好笑。
noknowon,20,披着一个没什么创意的科幻背景，里面全是烂俗的商业元素，一个普通人突然变成世界的拯救者，肢体僵硬的功夫动作，眉来眼去的爱情。而且整个中心思想也经不起推敲。这么个烂片怎么就好评如潮的？
兔懒懒,20,终于看了，太一般了。剧情没啥劲，跟我小学时候的幻想差不多，然后武打动作看起来软软的，太没意思了。
豆友91314190,10,"Boring way of storytelling and unrealistic, ridiculously against the real philosophy and physics. Very plain acting takes no efforts. Hilariously highly overrated. Whatever. 
But Keanu Reeves is so damn hot. 我也想摸Keanu的脸呜呜   另，the Matrix es mi favorito? cine的profe can SUCK IT. Pendejo."
大江,20,这片子拍得太晦涩了。我不过是来找乐的。~
露水安娜与海,10,那个年代能拍出这样的特技效果真的不错，场面很不错但是没看懂，好像在一个又一个梦境中。。。
打小就贼低调,20,黑客帝国三部曲，都不喜欢，说不上啥感觉。
和而不同,20,"一流的创意，一流的动作，二流的导演，三流的编剧。
      还是无法摆脱美式好莱坞的传统桎梏。为了自由，摆脱矩阵与规则，但我毕生相信有救世主能拯救我，所以我愿为了他献出自己的生命。就好比我不要法律不要政府，我就只信仰宗教信仰上帝，我是劣等的罪恶的，我无法自救只能把期望寄托在别人身上，文明直接倒退300年。"
小电灯,10,找不到看点。胡说八道，胡扯。
